Date,Ping (ms),Download (Mbps),Upload (Mbps)
2020-07-21 07:30:28.005228,40.0,2.55,1.11
2020-07-21 08:00:34.502013,44.0,2.5,1.02
2020-07-21 08:30:27.860865,39.0,2.41,1.13
2020-07-21 09:00:29.297545,40.0,2.39,1.0
2020-07-21 09:30:27.820957,39.0,2.38,1.11
2020-07-21 10:00:28.212048,40.0,2.51,1.2
2020-07-21 10:30:28.200210,40.0,2.42,1.04
2020-07-21 11:00:29.406068,42.0,2.45,0.98
2020-07-21 11:30:27.652281,40.0,2.49,1.07
2020-07-21 12:00:31.711940,44.0,2.38,0.95
2020-07-21 12:30:28.395118,40.0,2.36,1.07
2020-07-21 13:00:31.451307,44.0,2.4,1.16
2020-07-21 13:30:29.515442,42.0,2.37,0.97
2020-07-21 14:00:31.227534,40.0,2.38,1.14
2020-07-21 14:30:28.255869,40.0,2.38,1.08
2020-07-21 15:00:29.056427,44.0,2.28,1.07
2020-07-21 15:30:27.689026,39.0,2.44,1.09
2020-07-21 16:00:29.442075,60.0,2.33,1.19
2020-07-21 16:30:30.763597,44.0,2.18,1.04
2020-07-21 17:00:28.720754,40.0,2.42,1.14
2020-07-21 17:30:28.116056,40.0,2.34,1.1
2020-07-21 18:00:37.715219,58.0,2.48,1.1
2020-07-21 18:30:28.201137,45.0,2.43,1.02
2020-07-21 19:00:28.488172,57.0,2.32,1.12
2020-07-21 19:30:28.266282,42.0,2.27,1.08
2020-07-21 20:00:40.827529,115.0,1.85,0.81
2020-07-21 20:30:29.155462,44.0,2.41,1.15
2020-07-21 21:00:30.727026,44.0,2.37,0.9
2020-07-21 21:30:43.539854,60.0,1.4,0.82
2020-07-21 22:00:48.447049,347.0,1.43,0.96
2020-07-21 22:31:06.960226,679.0,0.91,0.89
2020-07-21 23:00:37.387535,45.0,2.27,1.03
2020-07-21 23:30:28.201256,49.0,2.32,1.07
2020-07-22 00:00:34.420399,40.0,2.26,0.95
2020-07-22 00:30:28.801586,40.0,2.3,1.03
2020-07-22 01:00:34.782687,51.0,2.23,1.06
2020-07-22 01:30:26.412761,40.0,2.46,1.19
2020-07-22 02:00:29.877517,43.0,2.14,1.09
2020-07-22 02:30:28.585026,41.0,2.27,1.07
2020-07-22 03:00:33.567059,44.0,2.32,1.06
2020-07-22 03:30:27.991987,40.0,2.31,1.09
2020-07-22 04:00:37.909977,39.0,2.31,0.94
2020-07-22 04:30:27.411333,39.0,2.25,1.11
2020-07-22 05:00:35.336004,43.0,2.31,1.09
2020-07-22 05:30:30.672493,44.0,2.36,0.89
2020-07-22 06:00:33.477227,40.0,2.31,0.91
2020-07-22 06:30:29.211779,44.0,2.19,1.0
2020-07-22 07:00:31.676842,60.0,2.38,1.12
2020-07-22 07:30:27.951800,40.0,2.31,1.07
2020-07-22 08:01:36.690907,1289.0,0.31,0.64
2020-07-22 08:30:27.713137,40.0,2.32,1.1
2020-07-22 09:00:37.688513,40.0,2.33,1.07
2020-07-22 09:30:29.816999,52.0,2.25,0.88
2020-07-22 10:00:37.361087,180.0,1.58,1.0
2020-07-22 10:30:34.268372,43.0,2.34,0.93
2020-07-22 11:00:35.571240,40.0,2.23,1.13
2020-07-22 11:30:37.719079,40.0,2.31,1.12
2020-07-22 12:00:43.011842,52.0,1.9,1.03
2020-07-22 12:30:33.424691,59.0,2.34,1.1
2020-07-22 13:00:35.442613,45.0,2.25,1.02
2020-07-22 13:30:33.190648,59.0,2.22,1.08
2020-07-22 14:00:35.067673,49.0,2.12,1.14
2020-07-22 14:30:35.227201,59.0,2.21,1.07
2020-07-22 15:00:35.639055,57.0,2.24,1.09
2020-07-22 15:30:29.175282,57.0,2.25,0.99
2020-07-22 16:01:00.826780,380.0,1.12,0.78
2020-07-22 16:30:36.932635,60.0,1.84,1.01
2020-07-22 17:00:34.859409,43.0,1.68,0.82
2020-07-22 17:31:27.608109,786.0,0.14,0.63
2020-07-22 18:01:30.959644,514.0,0.18,0.42
2020-07-22 18:31:04.736741,103.0,0.25,0.6
2020-07-22 19:00:55.721842,356.0,0.18,0.78
2020-07-22 19:31:21.082724,366.0,0.18,0.63
2020-07-22 20:00:36.796895,40.0,0.53,0.92
2020-07-22 20:30:37.754261,40.0,0.46,0.8
2020-07-22 21:00:42.657635,67.0,0.34,0.7
2020-07-22 21:30:41.100641,40.0,0.54,0.74
2020-07-22 22:00:55.591575,56.0,0.31,0.6
2020-07-22 22:30:49.744698,58.0,0.26,0.57
2020-07-22 23:00:58.634406,54.0,0.24,0.81
2020-07-22 23:30:37.808172,35.0,0.54,0.72
2020-07-23 00:00:41.921297,35.0,0.71,0.76
2020-07-23 00:30:36.857277,61.0,0.58,0.77
2020-07-23 01:00:50.034286,39.0,0.45,0.7
2020-07-23 01:30:36.073590,43.0,2.44,1.07
2020-07-23 02:00:33.274456,47.0,2.49,0.99
2020-07-23 02:30:31.263005,43.0,0.44,1.12
2020-07-23 03:00:35.401723,40.0,2.46,1.09
2020-07-23 03:30:32.332783,39.0,2.32,1.14
2020-07-23 04:30:29.349485,45.0,2.39,1.15
2020-07-23 05:00:32.266858,40.0,2.33,1.04
2020-07-23 05:30:29.808240,41.0,2.41,1.14
2020-07-23 06:00:32.912207,34.0,2.42,1.09
2020-07-23 06:30:36.811314,59.0,0.96,0.0
2020-07-23 07:00:33.614333,42.0,2.3,0.9
2020-07-23 07:30:29.637398,44.0,2.35,1.04
2020-07-23 08:00:32.089470,43.0,2.39,1.07
2020-07-23 08:30:32.298484,39.0,2.41,1.1
2020-07-23 09:00:35.511203,40.0,2.36,0.93
2020-07-23 09:30:29.630727,45.0,2.39,1.09
2020-07-23 10:00:35.917140,50.0,2.26,1.12
2020-07-23 10:30:29.046997,40.0,2.35,1.16
2020-07-23 11:00:33.710064,61.0,2.29,1.06
2020-07-23 11:30:32.213039,40.0,2.34,1.04
2020-07-23 12:00:34.560114,66.0,2.23,1.1
2020-07-23 12:30:29.624141,44.0,2.36,1.11
2020-07-23 13:00:31.207830,45.0,2.38,1.06
2020-07-23 13:30:32.158171,44.0,2.35,1.07
2020-07-23 14:00:35.149741,40.0,2.3,1.02
2020-07-23 14:30:30.347848,44.0,2.33,1.19
2020-07-23 15:00:37.560802,40.0,2.27,1.05
2020-07-23 15:30:31.903151,60.0,2.33,1.14
2020-07-23 16:00:34.549641,45.0,2.02,1.03
2020-07-23 16:30:32.497388,44.0,2.3,1.04
2020-07-23 17:00:33.030744,58.0,2.34,0.98
2020-07-23 17:30:32.362338,44.0,2.24,1.03
2020-07-23 18:00:31.216347,46.0,2.34,1.14
2020-07-23 18:30:30.183858,47.0,2.29,1.06
2020-07-23 19:00:32.479566,41.0,2.33,0.93
2020-07-23 19:30:32.569860,40.0,2.41,0.92
2020-07-23 20:00:33.382588,40.0,2.16,1.1
2020-07-23 20:30:29.653940,44.0,2.26,1.09
2020-07-23 21:00:56.135654,44.0,2.38,1.06
2020-07-23 21:31:01.919402,420.0,1.39,0.86
2020-07-23 22:00:52.509645,447.0,1.16,0.83
2020-07-23 22:30:37.642050,43.0,2.2,0.87
2020-07-23 23:00:51.655890,420.0,1.5,0.81
2020-07-23 23:30:37.577641,45.0,2.3,1.12
2020-07-24 00:00:38.576223,71.0,2.03,1.13
2020-07-24 00:30:37.872963,46.0,2.29,1.1
2020-07-24 01:00:37.651452,60.0,2.48,1.07
2020-07-24 01:30:36.889204,43.0,2.4,1.17
2020-07-24 02:00:35.639466,52.0,2.2,1.03
2020-07-24 02:30:35.986592,54.0,2.2,1.02
2020-07-24 03:00:38.073811,40.0,2.29,1.09
2020-07-24 03:30:35.854881,60.0,2.15,1.02
2020-07-24 04:00:37.628439,60.0,2.29,0.9
2020-07-24 04:30:38.858062,40.0,2.39,1.01
2020-07-24 05:00:37.592485,40.0,2.19,1.12
2020-07-24 05:30:34.409324,44.0,2.1,1.09
2020-07-24 06:00:38.844041,45.0,2.2,0.89
2020-07-24 06:30:38.689299,44.0,1.77,1.04
2020-07-24 07:00:37.142529,79.0,2.26,0.93
2020-07-24 07:30:35.522511,48.0,2.16,0.98
2020-07-24 08:00:36.293222,44.0,2.35,1.01
2020-07-24 08:30:34.410337,60.0,2.24,1.07
2020-07-24 09:00:37.182253,72.0,2.18,1.06
2020-07-24 09:30:38.121123,55.0,2.17,1.02
2020-07-24 10:00:43.002384,87.0,1.98,0.92
2020-07-24 10:31:05.555862,67.0,1.91,0.91
2020-07-24 11:00:42.369033,44.0,2.09,1.09
2020-07-24 11:30:40.793951,40.0,2.27,1.04
2020-07-24 12:00:42.256751,45.0,2.3,0.97
2020-07-24 12:30:35.846103,44.0,2.32,0.98
2020-07-24 13:00:38.342331,43.0,2.36,1.09
2020-07-24 13:30:41.328046,40.0,2.19,0.98
2020-07-24 14:00:36.856530,63.0,2.03,1.09
2020-07-24 14:30:39.403304,60.0,2.17,1.1
2020-07-24 15:00:40.857464,40.0,2.13,1.0
2020-07-24 15:30:29.596672,40.0,2.28,1.02
2020-07-24 16:00:39.639845,41.0,2.33,0.98
2020-07-24 16:30:33.630529,45.0,2.12,1.09
2020-07-24 17:00:38.335143,43.0,2.31,1.07
2020-07-24 17:30:34.630484,41.0,2.2,1.09
2020-07-24 18:00:37.266838,40.0,2.25,1.14
2020-07-24 18:30:36.282878,60.0,1.98,1.01
2020-07-24 19:00:40.790101,51.0,2.25,0.91
2020-07-24 19:30:35.066760,42.0,2.15,0.99
2020-07-24 20:00:54.069631,47.0,2.06,1.04
2020-07-24 20:34:19.486534,460.0,1.32,0.85
2020-07-24 21:11:08.374136,390.0,1.13,0.69
2020-07-24 21:31:04.372811,480.0,1.4,0.63
2020-07-24 22:33:34.705250,435.0,1.36,0.8
2020-07-24 23:00:36.815487,40.0,2.14,1.1
2020-07-24 23:30:27.873380,49.0,2.27,1.09
2020-07-25 00:00:48.070471,48.0,2.34,1.07
2020-07-25 00:30:35.507970,48.0,2.1,1.08
2020-07-25 01:00:37.109373,44.0,2.08,1.0
2020-07-25 01:30:50.363308,39.0,2.25,1.17
2020-07-25 02:00:35.702565,47.0,2.34,0.95
2020-07-25 02:30:32.672312,58.0,2.31,1.07
2020-07-25 03:00:37.537103,40.0,2.13,1.03
2020-07-25 03:30:36.706945,39.0,2.28,0.98
2020-07-25 04:00:44.119546,55.0,1.99,1.02
2020-07-25 04:30:41.359090,59.0,2.12,1.06
2020-07-25 05:00:35.994209,40.0,2.3,1.12
2020-07-25 05:30:36.025004,44.0,2.38,1.0
2020-07-25 06:00:37.117400,40.0,1.88,0.94
2020-07-25 06:30:36.556867,40.0,2.22,1.03
2020-07-25 07:00:37.020272,39.0,2.45,0.98
2020-07-25 07:30:35.100643,47.0,1.93,1.1
2020-07-25 08:00:36.680849,45.0,2.1,1.02
2020-07-25 08:30:40.831647,76.0,1.77,0.93
2020-07-25 09:00:36.823882,61.0,1.22,0.92
2020-07-25 09:30:33.818881,42.0,2.15,0.97
2020-07-25 10:00:36.072569,45.0,2.36,1.07
2020-07-25 10:30:35.604082,72.0,2.03,1.11
2020-07-25 11:00:35.668897,46.0,2.21,1.16
2020-07-25 11:30:57.558622,378.0,1.42,0.77
2020-07-25 12:01:27.201872,782.0,0.59,0.76
2020-07-25 12:31:35.590654,916.0,0.44,0.5
2020-07-25 13:00:51.431469,434.0,1.32,0.9
2020-07-25 13:31:18.434596,751.0,0.52,0.53
2020-07-25 14:00:53.858365,415.0,1.53,0.69
2020-07-25 14:30:59.144172,476.0,1.69,0.82
2020-07-25 15:01:01.956543,497.0,1.24,0.9
2020-07-25 15:30:57.256437,345.0,1.26,0.82
2020-07-25 16:00:58.029777,412.0,1.11,0.67
2020-07-25 16:30:54.338369,340.0,1.35,0.85
2020-07-25 17:00:54.265665,343.0,1.56,0.73
2020-07-25 17:30:50.303887,273.0,0.98,0.75
2020-07-25 18:00:36.204291,43.0,2.03,0.99
2020-07-25 18:30:29.264712,49.0,2.2,0.93
2020-07-25 19:00:36.053609,40.0,2.24,1.07
2020-07-25 19:30:32.922329,54.0,2.23,1.04
2020-07-25 20:00:52.711831,120.0,1.44,0.84
2020-07-25 20:30:36.830963,52.0,2.04,0.87
2020-07-25 21:00:44.197156,85.0,1.8,0.92
2020-07-25 21:30:36.784146,199.0,1.23,0.85
2020-07-25 22:00:34.596533,75.0,1.98,0.78
2020-07-25 22:30:41.606681,120.0,1.68,0.9
2020-07-25 23:00:35.515160,89.0,1.71,0.77
2020-07-25 23:30:41.448206,108.0,1.77,0.88
2020-07-26 00:00:38.184032,44.0,2.13,0.83
2020-07-26 00:30:30.924395,79.0,1.92,0.87
2020-07-26 01:00:34.971000,49.0,1.93,0.95
2020-07-26 01:30:30.196834,40.0,2.3,0.98
2020-07-26 02:00:34.936952,40.0,2.05,0.96
2020-07-26 02:30:30.365489,47.0,2.01,0.97
2020-07-26 03:00:33.722072,76.0,1.87,1.06
2020-07-26 03:30:34.364490,40.0,2.25,0.97
2020-07-26 04:00:35.126484,42.0,2.12,1.01
2020-07-26 04:30:31.256527,41.0,2.25,0.98
2020-07-26 05:00:33.280396,41.0,2.3,1.09
2020-07-26 05:30:30.276571,43.0,2.31,1.12
2020-07-26 06:00:41.566346,58.0,2.03,1.07
2020-07-26 06:30:37.390011,47.0,2.08,1.1
2020-07-26 07:00:43.015895,44.0,1.19,1.09
2020-07-26 07:30:38.725673,49.0,1.91,0.88
2020-07-26 08:00:39.108987,40.0,2.35,1.09
2020-07-26 08:30:38.318629,58.0,1.83,0.93
2020-07-26 09:00:41.888598,97.0,1.55,0.79
2020-07-26 09:30:37.913814,53.0,2.25,1.13
2020-07-26 10:00:38.701391,47.0,2.0,1.06
2020-07-26 10:30:37.997280,40.0,2.24,1.07
2020-07-26 11:01:28.221887,238.0,1.39,0.65
2020-07-26 11:30:43.851959,123.0,1.69,0.82
2020-07-26 12:00:44.538433,263.0,1.5,0.44
2020-07-26 12:30:38.107504,52.0,1.75,0.57
2020-07-26 13:00:44.664989,164.0,1.2,0.78
2020-07-26 13:31:15.121767,893.0,0.26,0.49
2020-07-26 14:00:36.476149,103.0,1.94,0.9
2020-07-26 14:30:35.845819,82.0,1.94,0.95
2020-07-26 15:00:35.171775,57.0,2.09,1.03
2020-07-26 15:30:31.045112,52.0,1.93,1.07
2020-07-26 16:00:36.360132,53.0,2.12,0.87
2020-07-26 16:30:33.340174,56.0,2.12,1.05
2020-07-26 17:01:19.906917,731.0,0.21,0.65
2020-07-26 17:30:37.799293,82.0,1.84,0.89
2020-07-26 18:00:32.984570,25.0,2.12,1.03
2020-07-26 18:30:28.008938,34.0,2.29,1.09
2020-07-26 19:00:30.091157,25.0,1.81,0.94
2020-07-26 19:30:27.895403,24.0,1.8,0.87
2020-07-26 20:00:36.799397,31.0,1.78,0.91
2020-07-26 20:30:31.007821,54.0,2.29,0.87
2020-07-26 21:00:33.182957,86.0,2.21,0.86
2020-07-26 21:30:29.653076,30.0,1.78,0.82
2020-07-26 22:00:35.872317,29.0,1.95,1.02
2020-07-26 22:30:33.667669,32.0,2.25,0.91
2020-07-26 23:00:34.729515,29.0,2.29,1.13
2020-07-26 23:30:26.997083,25.0,2.34,1.06
2020-07-27 00:00:28.978984,34.0,2.01,1.1
2020-07-27 00:30:28.624951,26.0,2.2,1.07
2020-07-27 01:00:38.253838,25.0,2.24,1.02
2020-07-27 01:30:26.784449,23.0,2.14,1.09
2020-07-27 02:01:00.011657,39.0,0.53,0.49
2020-07-27 02:30:43.323972,27.0,0.82,0.49
2020-07-27 03:00:47.985143,29.0,0.84,0.49
2020-07-27 03:30:45.537570,23.0,0.62,0.59
2020-07-27 04:00:57.966659,22.0,0.64,0.45
2020-07-27 05:00:34.037399,24.0,0.32,0.55
2020-07-27 05:30:53.432377,22.0,0.58,0.46
2020-07-27 06:00:54.557552,25.0,0.54,0.4
2020-07-27 07:00:45.861060,22.0,0.63,0.53
2020-07-27 07:30:52.226106,27.0,0.63,0.44
2020-07-27 08:00:45.774040,24.0,0.86,0.47
2020-07-27 08:30:39.222793,23.0,0.0,0.18
2020-07-27 09:01:11.047960,32.0,0.45,0.41
2020-07-27 09:30:52.883212,26.0,0.67,0.5
2020-07-27 10:00:47.168029,23.0,0.98,0.45
2020-07-27 11:00:48.700396,24.0,0.56,0.43
2020-07-27 12:00:55.780747,32.0,0.88,0.47
2020-07-27 12:30:45.377558,24.0,0.56,0.52
2020-07-27 13:00:45.072661,26.0,0.56,0.51
2020-07-27 13:30:37.295630,22.0,0.63,0.45
2020-07-27 14:00:36.361623,25.0,0.84,0.48
2020-07-27 15:00:57.845165,23.0,0.88,0.55
2020-07-27 16:31:10.270706,23.0,0.76,0.4
2020-07-27 17:00:58.618735,24.0,0.59,0.48
2020-07-27 18:30:54.370468,24.0,0.0,0.37
2020-07-27 19:31:36.916484,71.0,0.79,0.59
2020-07-27 20:00:52.112972,61.0,0.37,0.73
2020-07-27 20:30:54.055671,307.0,0.56,0.64
2020-07-27 21:01:09.770098,32.0,0.57,0.44
2020-07-27 22:01:02.083720,342.0,0.77,0.62
2020-07-28 00:01:03.322939,59.0,1.96,0.78
2020-07-28 00:30:43.599230,48.0,1.77,1.08
2020-07-28 01:00:40.226669,40.0,1.71,0.79
2020-07-28 02:00:54.478703,43.0,2.09,0.63
2020-07-28 02:30:52.793252,39.0,2.13,0.91
2020-07-28 04:00:45.871342,40.0,0.97,1.07
2020-07-28 07:00:52.121650,40.0,2.13,0.98
2020-07-28 08:01:05.403483,23.0,0.56,0.5
2020-07-29 10:31:23.700439,29.0,2.43,0.94
2020-07-29 11:00:46.081656,23.0,2.39,1.04
2020-07-29 11:31:34.465223,1070.0,0.9,0.6
2020-07-29 12:00:37.781591,22.0,2.43,0.99
2020-07-29 12:30:35.827727,25.0,2.46,1.02
2020-07-29 13:00:37.135994,31.0,2.0,1.09
2020-07-29 13:30:32.404462,23.0,2.39,1.12
2020-07-29 14:30:34.471796,36.0,2.34,1.08
2020-07-29 15:00:28.033413,24.0,2.4,1.02
2020-07-29 15:30:34.753607,129.0,1.98,0.86
2020-08-05 12:30:40.028871,29.0,1.84,0.85
2020-08-05 13:00:37.976725,26.0,1.59,0.92
2020-08-05 13:30:46.793503,37.0,1.77,0.86
2020-08-05 14:00:29.900738,39.0,1.68,0.95
2020-08-05 15:30:34.246997,27.0,1.51,0.95
2020-08-05 16:00:32.945609,28.0,1.82,0.91
2020-08-05 16:30:57.774409,342.0,0.89,0.81
2020-08-05 17:00:35.750435,30.0,1.76,0.87
2020-08-05 17:30:28.871186,27.0,1.83,0.87
2020-08-05 18:00:36.896201,46.0,1.79,0.9
2020-08-05 18:30:37.315853,30.0,1.44,0.88
2020-08-05 19:00:35.652042,42.0,1.93,0.62
2020-08-05 19:30:28.178559,28.0,1.96,1.14
2020-08-05 20:00:31.913335,28.0,1.99,1.06
2020-08-05 20:30:59.330078,35.0,0.57,0.63
2020-08-05 21:01:23.755301,145.0,0.64,0.66
2020-08-05 22:01:30.442817,331.0,0.3,0.48
2020-08-05 23:01:10.027488,191.0,0.64,0.4
2020-08-05 23:30:40.453252,25.0,0.47,0.47
2020-08-06 00:01:29.835775,37.0,0.5,0.37
2020-08-06 01:00:53.405166,24.0,0.0,0.23
2020-08-06 02:00:31.626497,26.0,1.93,1.08
2020-08-06 02:30:29.245366,24.0,1.84,1.09
2020-08-06 03:00:31.335802,24.0,2.11,0.98
2020-08-06 03:30:26.874678,24.0,2.17,1.14
2020-08-06 04:00:30.012545,25.0,2.11,1.09
2020-08-06 04:30:29.528403,24.0,2.08,1.06
2020-08-06 05:00:38.019205,24.0,2.01,0.95
2020-08-06 05:30:28.085629,24.0,2.13,1.05
2020-08-06 06:00:35.650155,62.0,1.99,1.04
2020-08-06 06:30:31.101654,26.0,2.01,0.73
2020-08-06 07:00:33.902879,36.0,1.84,1.13
2020-08-06 07:31:17.365640,1066.0,0.66,0.72
2020-08-06 08:01:42.884351,1100.0,0.45,0.35
2020-08-06 08:30:30.211932,30.0,2.1,0.95
2020-08-06 09:00:32.957232,29.0,2.11,1.1
2020-08-06 09:30:28.252385,24.0,0.51,0.0
2020-08-06 10:01:25.952380,906.0,0.43,0.44
2020-08-06 10:30:29.653911,24.0,6.06,1.02
2020-08-06 11:00:31.514958,23.0,5.45,1.21
2020-08-06 11:30:31.237756,28.0,5.68,1.19
2020-08-06 12:00:29.776990,24.0,6.09,1.06
2020-08-06 12:30:31.149358,24.0,6.01,0.92
2020-08-06 13:00:42.361585,24.0,6.17,0.72
2020-08-06 13:30:28.020264,24.0,5.89,1.07
2020-08-06 14:00:29.524352,25.0,5.89,1.01
2020-08-06 14:30:29.672997,23.0,5.83,1.05
2020-08-06 15:00:29.661286,24.0,5.98,1.03
2020-08-06 15:30:28.097090,25.0,5.93,1.06
2020-08-06 16:00:33.837408,32.0,6.15,1.07
2020-08-06 16:30:32.388107,25.0,6.1,0.96
2020-08-06 17:00:27.666647,26.0,5.8,1.16
2020-08-06 17:30:31.540137,24.0,5.97,0.95
2020-08-06 18:00:30.959597,23.0,5.96,0.96
2020-08-06 18:30:26.970408,24.0,5.91,1.26
2020-08-06 19:00:31.116490,29.0,5.72,1.19
2020-08-06 19:30:27.621299,24.0,6.2,1.07
2020-08-06 20:00:36.081891,29.0,5.85,0.93
2020-08-06 20:30:33.869406,143.0,5.02,1.07
2020-08-06 21:00:26.971522,28.0,6.0,1.19
2020-08-06 21:30:26.904407,24.0,6.06,1.1
2020-08-06 22:00:30.891381,36.0,4.69,0.86
2020-08-06 22:30:29.423701,25.0,6.06,1.08
2020-08-06 23:00:27.503287,24.0,5.9,1.11
2020-08-06 23:30:26.581848,24.0,5.88,1.08
2020-08-07 00:00:28.794759,30.0,5.96,1.04
2020-08-07 00:30:29.620206,27.0,6.15,0.95
2020-08-07 01:00:31.275522,27.0,5.79,1.06
2020-08-07 01:30:26.592718,24.0,5.9,1.04
2020-08-07 02:00:29.079640,24.0,6.2,0.99
2020-08-07 02:30:27.820880,25.0,6.28,0.99
2020-08-07 03:00:35.291173,24.0,6.05,1.14
2020-08-07 03:30:25.859256,24.0,5.89,1.17
2020-08-07 04:00:37.916874,25.0,5.88,0.99
2020-08-07 04:30:28.905216,24.0,6.04,0.92
2020-08-07 05:00:30.359525,26.0,5.71,1.04
2020-08-07 05:30:26.999459,25.0,5.56,1.08
2020-08-07 06:00:29.311058,28.0,5.81,1.03
2020-08-07 06:30:28.083695,27.0,5.87,0.97
2020-08-07 07:00:27.910030,24.0,5.62,0.97
2020-08-07 07:30:40.230148,31.0,5.92,1.02
2020-08-07 08:00:30.139495,34.0,5.91,1.01
2020-08-07 20:00:39.941710,28.0,4.54,0.86
2020-08-07 20:30:40.725593,101.0,5.22,0.73
2020-08-07 21:00:36.552904,28.0,5.62,0.84
2020-08-07 21:31:03.505881,56.0,4.52,0.9
2020-08-07 22:00:59.623985,235.0,3.3,0.91
2020-08-07 23:30:35.706098,25.0,6.01,1.14
2020-08-08 00:01:06.910001,24.0,5.82,0.98
2020-08-08 00:30:34.097863,25.0,6.12,1.25
2020-08-08 01:00:38.495499,26.0,5.73,0.94
2020-08-08 01:30:37.221686,28.0,6.07,1.05
2020-08-08 02:00:50.539799,26.0,5.88,1.04
2020-08-08 02:30:37.777033,26.0,6.23,1.03
2020-08-08 03:00:37.925307,25.0,5.82,1.18
2020-08-08 03:30:48.521605,24.0,6.19,0.99
2020-08-08 04:00:38.340268,29.0,6.15,1.2
2020-08-08 04:30:36.896422,26.0,5.9,0.97
2020-08-08 05:00:35.172553,26.0,5.99,1.16
2020-08-08 05:30:33.754046,26.0,5.79,1.23
2020-08-08 06:00:36.741912,25.0,5.9,1.04
2020-08-08 06:30:37.576008,25.0,2.67,0.96
2020-08-08 07:01:15.765909,23.0,5.61,1.14
2020-08-08 07:30:30.479271,67.0,5.89,0.94
2020-08-08 08:00:37.389898,23.0,6.07,0.98
2020-08-08 08:30:26.900643,27.0,5.83,1.16
2020-08-08 09:00:39.977237,24.0,5.96,0.99
2020-08-08 09:30:44.896151,26.0,5.6,1.05
2020-08-08 17:00:45.501296,28.0,5.92,1.18
2020-08-08 17:30:40.916092,26.0,5.43,1.13
2020-08-08 18:00:43.575910,28.0,6.04,1.12
2020-08-08 18:30:46.634410,25.0,6.03,1.01
2020-08-08 19:00:47.985012,26.0,5.77,1.1
2020-08-08 19:30:58.382926,25.0,6.13,1.05
2020-08-08 20:00:46.007870,30.0,6.12,1.03
2020-08-08 20:30:45.081973,33.0,6.13,0.99
2020-08-08 21:00:50.721222,32.0,6.22,0.94
2020-08-08 21:30:44.244062,25.0,5.85,1.11
2020-08-08 22:00:46.150860,35.0,6.07,0.97
2020-08-08 22:30:44.244568,36.0,6.16,1.09
2020-08-08 23:00:45.252976,26.0,6.23,1.19
2020-08-08 23:30:44.478465,25.0,5.95,1.04
2020-08-09 00:01:06.115784,25.0,6.11,0.97
2020-08-09 00:30:43.062052,25.0,5.96,1.08
2020-08-09 01:00:45.051465,29.0,5.8,1.06
2020-08-09 01:30:43.423905,25.0,5.6,1.07
2020-08-09 02:00:47.769759,25.0,6.1,1.04
2020-08-09 02:30:44.500682,29.0,5.91,0.97
2020-08-09 03:00:48.738445,29.0,5.58,1.03
2020-08-09 03:30:45.232744,25.0,6.19,1.02
2020-08-09 04:00:53.332029,25.0,6.21,1.05
2020-08-09 04:30:43.673920,26.0,5.78,1.08
2020-08-09 05:00:46.771208,25.0,5.92,1.08
2020-08-09 05:30:43.668107,27.0,5.81,1.05
2020-08-09 06:00:50.404593,25.0,5.77,0.95
2020-08-09 06:30:47.169522,26.0,5.86,0.97
2020-08-09 07:00:50.812042,24.0,6.13,1.01
2020-08-09 07:30:44.606056,27.0,5.96,1.0
2020-08-09 08:00:47.536775,24.0,6.01,1.11
2020-08-09 08:30:43.126990,26.0,5.86,1.16
2020-08-09 09:00:46.403235,28.0,5.91,0.99
2020-08-09 09:30:42.401659,27.0,5.88,1.15
2020-08-09 10:00:53.203001,25.0,5.87,1.07
2020-08-09 10:30:44.631484,26.0,5.86,0.96
2020-08-09 11:00:46.925109,25.0,5.83,1.03
2020-08-09 11:30:43.736073,27.0,5.89,1.05
2020-08-09 12:00:47.931155,26.0,5.49,1.13
2020-08-09 12:30:45.672601,25.0,5.81,1.03
2020-08-09 13:00:49.546012,26.0,6.19,0.88
2020-08-09 13:30:43.692652,25.0,5.9,1.07
2020-08-09 14:00:49.015500,25.0,6.13,1.07
2020-08-09 14:30:43.872893,29.0,5.73,1.0
2020-08-09 15:00:47.786392,30.0,6.0,1.07
2020-08-09 15:30:44.999353,25.0,5.86,1.19
2020-08-09 16:00:48.650990,25.0,5.91,1.04
2020-08-09 16:31:00.815758,25.0,5.91,1.13
2020-08-09 17:01:06.612089,27.0,3.35,0.86
2020-08-09 17:30:39.324871,75.0,3.99,0.87
2020-08-09 18:01:40.008933,94.0,4.9,0.76
2020-08-09 18:32:06.617209,27.0,5.36,0.89
2020-08-09 19:00:55.852203,116.0,2.65,0.91
2020-08-09 19:30:54.878274,130.0,4.73,0.71
2020-08-09 20:00:54.537230,48.0,3.82,0.84
2020-08-09 20:30:51.717025,35.0,5.43,0.88
2020-08-09 21:01:12.663990,35.0,4.5,0.87
2020-08-09 21:30:46.848860,35.0,5.36,0.91
2020-08-09 22:00:47.047703,50.0,5.58,0.96
2020-08-09 22:30:46.516665,28.0,5.98,0.94
2020-08-09 23:00:49.156933,26.0,5.87,1.11
2020-08-09 23:30:45.506576,25.0,5.86,1.01
2020-08-10 00:01:06.077965,65.0,3.84,0.87
2020-08-10 00:30:46.925351,28.0,5.29,1.11
2020-08-10 01:00:58.903565,26.0,5.06,1.0
2020-08-10 01:30:45.400412,27.0,5.91,1.07
2020-08-10 02:00:50.386813,29.0,5.64,1.0
